employee_id,hiring_date,last_evaluation_date,termination_date,employment_status,age,gender,num_children,department,job_level,initial_salary,salary,contract_type,remote_ratio,tenure,num_projects,avg_monthly_hours,last_performance_score,promotions_last_2_years,training_hours_last_year,satisfaction_level,absences_last_6_months,internal_mobility_interest
730d36e7-e662-4022-bb0e-ca6d2b91a61a,2018-02-01,2022-09-17,2021-10-06,Terminated,50,Female,1,Finance,Junior,26738,36541,Permanent,20,44,7,168,68,0,14,0.15,2,1
b0b631e5-80fd-4d6b-a9f8-3c0fd36010e9,2014-05-16,2016-12-14,2017-02-14,Terminated,60,Male,0,Finance,Manager,25232,32170,Temporary,80,33,3,190,75,0,7,0.51,1,1
1437d92e-8d6f-4d10-ab7f-65d7fb82495e,2016-10-31,2020-10-07,2022-07-21,Terminated,28,Female,2,HR,Junior,21241,33454,Permanent,80,69,3,199,58,0,34,0.32,0,0
be18930c-bcbd-44ea-a9e2-5f1bacac176a,2020-02-26,2024-07-07,2024-01-15,Terminated,43,Male,2,Marketing,Junior,25965,36134,Permanent,100,47,10,204,70,0,19,0.19,2,0
9f46d7bf-dcde-4e63-a4e8-995459f0a970,2015-11-29,2016-06-17,2023-05-22,Terminated,34,Other,0,IT,Junior,28046,49314,Permanent,100,91,3,159,65,1,29,0.32,1,0
c783d08b-db60-42db-8f83-40d7230a34b3,2012-09-22,2014-02-16,2015-05-09,Terminated,49,Male,1,IT,Mid,20048,25227,Permanent,100,31,7,156,67,1,20,0.36,0,0
62cb119e-8335-4ef4-842c-d983ed2371ea,2014-06-10,2014-09-12,2019-12-04,Terminated,58,Female,1,Marketing,Senior,23058,35739,Temporary,100,66,2,126,65,1,42,0.25,0,0
d709a2cc-a728-4252-842f-8268757431cf,2014-06-16,2024-08-31,2019-07-01,Terminated,46,Female,1,Marketing,Junior,19062,28751,Permanent,20,61,10,212,66,0,17,0.57,3,1
66bf69f4-ce61-4f68-b5bf-52ee17531844,2021-07-04,2024-01-30,2024-05-17,Terminated,29,Other,2,Operations,Junior,28419,36471,Permanent,100,34,5,168,71,1,21,0.1,0,1
28b508f3-0b27-4517-9ff6-8f4c1a2da7ab,2010-06-08,2021-07-03,2021-12-21,Terminated,58,Other,0,Marketing,Senior,29141,63138,Permanent,100,140,9,164,69,0,41,0.57,2,1
c0830d22-63bd-4eb7-9b4d-8b48f83dd7d9,2019-05-27,2020-12-08,2025-03-19,Terminated,59,Other,0,Finance,Junior,22183,35123,Permanent,100,70,5,119,76,0,43,0.22,0,0
11f154c8-cc31-4a05-af24-256308124010,2014-09-27,2019-08-18,2020-02-08,Terminated,32,Other,0,Sales,Senior,22735,35049,Permanent,100,65,7,151,78,1,0,0.25,0,1
a724b7ea-1eb5-414e-b285-102b7bf6f004,2013-07-23,2019-05-09,2022-03-14,Terminated,45,Other,0,Finance,Junior,28263,52993,Permanent,0,105,10,148,69,1,13,0.4,2,0
31f18df2-c165-4978-9ce1-8202dedca45b,2015-04-02,2023-07-31,2017-11-10,Terminated,60,Female,3,Sales,Manager,25879,32564,Internship,100,31,6,184,76,1,23,0.56,2,0
2beba636-3a78-42f0-a916-cd573e12b26f,2017-06-14,2017-07-20,2019-09-06,Terminated,38,Male,0,Finance,Senior,28245,34600,Permanent,80,27,7,181,81,1,2,0.71,1,1
51cd96c3-7e2e-4438-bd65-c7b4c817106f,2020-05-28,2022-04-05,2023-08-19,Terminated,53,Female,3,Marketing,Senior,24988,33109,Permanent,80,39,1,167,74,1,9,0.47,1,1
a509d2f9-1502-4f54-b3da-f5c1fcfaa805,2015-09-24,2023-09-06,2019-06-03,Terminated,40,Other,0,Operations,Junior,25960,35478,Temporary,80,44,3,171,83,1,6,0.1,2,0
953b6544-4c9f-4a76-b5fe-85c3b6725335,2010-01-02,2017-01-14,2010-07-11,Terminated,30,Other,0,Marketing,Junior,26046,27348,Permanent,80,6,8,157,74,0,13,0.39,0,0
a99da608-f151-4145-acf9-a870e457d6b8,2017-10-12,2022-06-27,2025-01-06,Terminated,22,Female,1,IT,Mid,26731,46333,Permanent,80,88,8,100,73,0,37,0.18,0,0
8b35dc0d-155d-4c9d-93cc-dabc28c37c9b,2016-03-01,2021-08-02,2019-11-05,Terminated,31,Female,0,Operations,Mid,26928,36801,Internship,0,44,2,189,63,0,23,0.5,3,0
37410c89-2fe8-4772-bfec-5045a3837a30,2012-02-18,2017-11-19,2023-08-30,Terminated,55,Male,1,Operations,Mid,18164,39355,Internship,80,140,7,148,80,1,0,0.36,1,0
291aad0d-a3b3-4046-be8b-0a80a61b6f95,2012-11-03,2021-10-28,2019-07-14,Terminated,55,Other,0,Marketing,Mid,21661,36282,Internship,80,81,4,153,66,1,18,0.53,0,1
b139b935-7198-4888-87bb-2ec4013b82a1,2014-04-19,2017-07-30,2015-03-20,Terminated,33,Male,2,HR,Mid,22681,24760,Internship,0,11,3,119,86,1,47,0.74,0,1
0bcca8df-d77c-48de-9125-f26e0e64d114,2015-12-02,2023-03-08,2018-09-13,Terminated,31,Other,1,Operations,Junior,25564,32594,Permanent,100,33,4,175,63,1,41,0.6,5,0
16165c40-ca8f-4d72-ba99-c56e5a0c94de,2021-11-01,2022-11-22,2025-02-21,Terminated,43,Male,0,IT,Junior,18385,24513,Permanent,100,40,10,140,78,1,8,0.44,3,1
01c553f7-c26b-43a1-8c74-2416f524d653,2013-09-20,2021-08-07,2014-10-02,Terminated,40,Female,0,Operations,Junior,24679,27146,Permanent,100,12,10,165,68,0,24,0.66,3,1
8989312e-42f6-4151-a6e2-c826cd5974a0,2010-12-29,2015-09-08,2018-08-12,Terminated,53,Male,1,Sales,Junior,19828,35029,Temporary,80,92,8,185,68,1,18,0.27,2,1
071ea2ab-ca92-40ee-be1f-91b5c7ecea6b,2020-08-10,2020-09-06,2022-05-03,Terminated,54,Female,0,Operations,Senior,20058,23568,Permanent,0,21,4,171,74,1,11,0.22,0,1
8e9a8895-d2ae-438c-9e85-a66553b40471,2016-12-01,2022-05-15,2017-06-19,Terminated,37,Male,2,Sales,Mid,26067,27370,Temporary,20,6,6,180,88,0,20,0.56,5,0
c050697b-4df7-4803-90ee-6f0600e8e74a,2018-06-12,2019-05-12,2020-08-29,Terminated,35,Other,1,IT,Senior,18520,22532,Permanent,50,26,5,193,72,1,23,0.65,0,1
66c09bbb-98a3-462e-bd71-04a4483d8eae,2021-05-29,2022-05-28,2024-07-28,Terminated,47,Other,1,IT,Junior,20734,27299,Permanent,0,38,5,141,85,1,9,0.32,0,1
ae362681-39eb-4756-9949-b87e142c144e,2013-04-27,2021-01-01,2020-09-02,Terminated,42,Male,1,Marketing,Junior,25546,44492,Permanent,100,89,1,158,78,1,20,0.54,1,1
fbf22aaf-9f84-4260-bb6f-270bfd90f6c1,2010-12-18,2024-03-27,2016-12-08,Terminated,33,Female,1,HR,Junior,29333,46932,Permanent,80,72,7,130,69,0,42,0.26,0,0
633f25d4-e507-4060-867b-e183051ad34e,2018-01-23,2019-01-19,2024-11-05,Terminated,52,Female,0,Sales,Junior,26043,43839,Permanent,20,82,1,116,63,1,9,0.58,2,1
3e797578-39a4-4e08-addf-eae467666b58,2016-05-19,2020-11-19,2019-03-23,Terminated,40,Female,0,IT,Mid,21949,28167,Permanent,20,34,8,195,59,0,21,1.0,0,0
12764d59-661a-4d4f-91dd-1c9d75db546f,2016-03-14,2023-10-24,2017-06-20,Terminated,26,Male,2,IT,Senior,20874,23483,Permanent,0,15,9,200,63,1,6,0.29,2,0
90aab25a-7425-42db-b4b4-46d7eef5766b,2020-11-28,2022-06-23,2025-03-29,Terminated,38,Female,1,Sales,Junior,23825,34149,Permanent,20,52,7,172,75,1,0,0.47,1,0
37ca63c9-69c7-4b35-874a-793560888cfd,2017-06-19,2020-12-24,2020-07-11,Terminated,25,Other,1,Operations,Mid,20529,26858,Permanent,20,37,8,209,77,1,11,0.18,1,0
cfb956f9-c216-412a-8f75-296adcb19218,2010-05-11,2019-08-06,2019-02-21,Terminated,59,Female,1,Marketing,Mid,19813,37314,Permanent,100,106,2,186,80,1,34,0.31,1,0
b6f75402-2f82-49bf-a728-4f17bb83f89a,2016-06-02,2020-06-28,2019-01-20,Terminated,34,Female,0,Operations,Manager,19868,25166,Temporary,100,32,3,189,81,1,17,0.19,2,1
499f0cb5-53d1-4893-a3cf-53bf906a3977,2017-09-18,2022-09-21,2020-10-16,Terminated,54,Female,1,Operations,Junior,27482,35955,Temporary,0,37,4,139,68,0,38,0.38,1,1
7a8607e7-4fc4-4c91-ac85-eec527aca9e8,2020-03-05,2021-11-17,,Active,51,Female,1,HR,Mid,28053,42780,Permanent,0,63,3,193,79,0,10,0.85,1,0
de425257-2479-4eb0-a3eb-a4ac22419e2b,2010-01-11,2022-11-05,,Active,30,Male,1,HR,Manager,26182,65455,Permanent,50,186,6,167,85,1,19,0.89,0,0
6c1c5b20-5f93-49c3-8064-798a99d2e1df,2010-02-03,2018-10-26,,Active,49,Male,1,IT,Junior,23207,58017,Permanent,0,185,4,212,75,1,30,0.73,3,0
6bf53855-1369-4bba-a8a0-26795ab2cc87,2013-08-18,2016-01-23,,Active,54,Female,1,Sales,Mid,26687,58266,Permanent,20,142,8,170,71,1,15,0.89,3,0
60d5db7e-4baf-4c62-82a2-6694de615547,2015-08-11,2020-04-03,,Active,57,Male,0,Sales,Junior,26319,52199,Permanent,0,118,5,149,70,0,9,0.83,1,1
3367e7a4-69ed-4099-850f-f1c33236267d,2021-11-29,2022-09-28,,Active,34,Male,0,Sales,Junior,27849,37596,Temporary,20,42,6,128,72,1,7,0.77,3,0
a4f8fa34-8bf1-4391-ac68-2ee96c717ed3,2018-04-11,2020-09-17,,Active,52,Female,0,HR,Junior,21217,36422,Permanent,80,86,5,147,69,1,28,0.85,1,0
ed89cbbe-de2a-4191-9dd0-aad9de38bbbf,2020-02-11,2021-10-06,,Active,32,Female,1,Operations,Mid,23847,36366,Permanent,50,63,2,148,63,0,45,0.83,2,0
ccbf1499-cf30-484c-beec-da7c12bf9efe,2012-04-03,2023-11-13,,Active,30,Male,0,Operations,Mid,26242,61012,Permanent,80,159,8,142,84,1,28,0.86,2,1
5622def1-9fab-4a1a-a127-d1abeeb8fa9a,2020-12-21,2022-10-04,,Active,51,Female,1,Marketing,Senior,28923,41697,Temporary,100,53,5,208,90,0,23,0.91,1,0
6789d86c-e9ba-44ea-83d9-d8a76b5803fe,2013-04-08,2013-05-25,,Active,27,Female,0,Marketing,Mid,28978,64476,Permanent,80,147,5,169,66,1,22,0.83,1,0
530ced83-459c-44bf-9e65-ec1858b31c62,2011-08-15,2021-07-10,,Active,59,Female,2,Sales,Junior,20328,48617,Permanent,0,167,1,183,82,0,25,0.92,1,1
7a73bea0-4e98-4c6a-bc6c-a9bbf5667e12,2021-08-12,2023-01-03,,Active,30,Female,2,IT,Mid,27677,38055,Permanent,0,45,9,195,81,0,0,0.91,0,0
944a6a1a-d9ac-4865-bdfe-9f7d8641c4df,2014-03-27,2023-12-21,,Active,45,Other,1,Sales,Manager,21988,46724,Temporary,80,135,2,177,76,0,34,0.91,1,0
944fb8b8-f8ff-4ca5-bc0d-9a7d4fd32c28,2019-02-28,2023-09-02,,Active,57,Male,1,Finance,Mid,22892,37199,Permanent,0,75,5,215,70,1,1,0.84,1,1
d4e4e83a-9aca-4aa6-accb-9e8dafcb031d,2017-06-01,2022-07-15,,Active,35,Other,1,IT,Mid,21495,38691,Permanent,0,96,10,205,61,1,17,0.83,2,1
c2941ecd-018f-4eaf-96e0-0606a3de9d6a,2020-06-26,2025-02-27,,Active,44,Other,2,Finance,Junior,29548,44075,Permanent,0,59,7,199,68,0,19,0.84,2,1
9cd58116-ddeb-469b-badd-3821c6a9af53,2018-03-24,2022-11-05,,Active,37,Other,1,Finance,Mid,29976,51458,Internship,20,86,1,156,49,1,49,0.77,2,1
34e8616e-da8e-4ad8-aeb7-be506acb9f34,2014-09-27,2024-08-23,,Active,34,Other,0,Sales,Mid,26921,55861,Temporary,100,129,4,140,85,0,9,0.82,1,1
3ec72b54-206e-4f62-a6c5-50bed8f5da84,2010-05-17,2018-09-21,,Active,49,Other,1,Marketing,Mid,25822,64555,Permanent,20,182,2,141,81,1,25,0.88,3,1
0fc83568-0a41-491d-a10d-da9d4e7a5278,2013-03-23,2016-02-05,,Active,50,Other,0,IT,Junior,26130,58139,Permanent,20,147,5,161,68,1,27,0.83,1,0
8be58641-4147-44a7-9ae8-b7e383037dc1,2014-04-28,2014-09-15,,Active,58,Other,0,HR,Junior,24173,51166,Temporary,100,134,3,162,76,0,31,0.8,3,0
f0f1c1ed-360c-4b78-b6c8-402e01589d53,2018-03-27,2024-11-18,,Active,48,Female,1,Finance,Mid,20572,35315,Permanent,100,86,1,189,79,1,9,0.89,1,0
b45dcf21-7322-45c1-a095-43d5b7873924,2015-06-29,2017-06-07,,Active,47,Other,1,Finance,Senior,21892,43784,Permanent,0,120,2,183,72,1,28,0.85,1,1
568760d8-9311-4f8c-a151-08fddaa1b876,2020-02-16,2022-11-25,,Active,32,Male,1,Finance,Junior,26225,39993,Permanent,100,63,6,185,66,1,11,0.75,2,1
4334ee8f-69a3-480c-9401-6fa94623f6ac,2013-01-18,2020-10-31,,Active,59,Female,0,Sales,Mid,28202,63219,Permanent,100,149,1,202,66,1,35,0.79,2,1
967a2e48-4bf9-4584-8873-c6f62f8cc117,2015-09-12,2018-03-26,,Active,50,Male,0,Operations,Mid,18030,35609,Permanent,50,117,7,143,82,0,23,0.91,4,0
c8790115-deab-4034-a6c2-cd73869d0981,2020-05-02,2024-11-24,,Active,53,Other,0,Operations,Mid,19366,29210,Permanent,100,61,1,177,71,1,0,0.87,0,1
9a4541e3-ebd8-4d93-bb4a-3145d74b1bcc,2010-02-08,2012-08-14,,Active,46,Other,0,HR,Junior,27721,69302,Permanent,0,185,8,132,69,0,11,0.93,2,1
fc10325f-2aa8-49d4-a33f-7fda3d8a7079,2013-10-14,2016-12-23,,Active,60,Male,2,HR,Manager,19976,43281,Temporary,0,140,4,137,69,1,54,0.93,1,1
a81e225b-1d3a-44e8-8130-d498bea18e09,2018-09-16,2023-07-26,,Active,60,Female,1,IT,Junior,21203,35515,Temporary,20,81,1,152,84,1,4,0.85,1,0
d15fbd61-bd7a-45b9-8d98-67f45560f89a,2015-04-26,2016-11-10,,Active,31,Other,0,IT,Manager,19425,39173,Permanent,50,122,2,221,72,1,34,0.78,1,0
8a0841f5-c5da-41dd-9dbf-6c81c9854cc1,2012-04-12,2014-02-13,,Active,36,Male,2,Marketing,Manager,26298,61142,Permanent,50,159,10,186,69,0,4,0.88,3,0
7958d495-b7db-45cc-826e-0e32fe3914d6,2010-12-30,2017-04-04,,Active,50,Female,2,Marketing,Mid,21979,53848,Permanent,80,174,4,127,76,0,12,0.84,3,0
06d2de54-9095-463e-9814-210da84dab55,2020-04-05,2021-01-19,,Active,36,Other,0,Operations,Mid,20718,31422,Permanent,50,62,7,147,77,1,40,0.83,0,0
6bcfb680-e059-4568-9b77-d992d8fb16dc,2014-12-29,2017-07-20,,Active,23,Male,1,Sales,Mid,26304,53923,Temporary,80,126,6,135,85,1,48,0.78,0,0
fcbc1c75-ee46-492d-8dc2-3165a67f5e74,2018-04-06,2020-09-03,,Active,39,Male,0,Sales,Junior,26116,44832,Permanent,100,86,5,192,82,1,6,0.87,1,1
cfa6300a-83ca-466f-8473-2aeca5dc364a,2014-03-28,2021-08-23,,Active,59,Other,0,HR,Mid,24251,51533,Permanent,50,135,2,126,77,0,18,0.8,2,1
af4bfb21-2f67-4694-b530-fbad285d8b00,2021-01-14,2021-06-21,,Active,60,Female,0,IT,Junior,28650,41065,Permanent,20,52,3,157,94,0,14,0.74,5,0
9e7b52fa-d97f-4817-b5f5-79b4b7a6d67a,2016-03-29,2016-12-11,,Active,31,Other,0,Sales,Junior,29388,56571,Temporary,100,111,6,171,74,1,11,0.75,2,0
6f7ad2e2-8fb8-4c6b-887c-13f14195a536,2012-04-22,2019-09-05,,Active,49,Male,3,Finance,Junior,23784,55099,Permanent,0,158,1,165,88,0,11,0.89,1,0
658910d7-e191-4978-8f3d-dd1c4e5d8560,2011-06-26,2022-05-01,,Active,26,Male,0,Operations,Manager,27764,66633,Temporary,80,168,3,130,73,1,32,0.87,1,1
9ca25b06-4e87-4e9d-bf17-390fa5ff806a,2011-11-15,2023-05-21,,Active,50,Other,2,Sales,Junior,27049,64015,Permanent,100,164,8,171,76,0,25,0.88,2,0
3f429ccf-e364-44d0-86b0-3510ee9307a2,2013-09-17,2023-12-10,,Active,47,Female,0,HR,Junior,18579,40409,Permanent,80,141,3,180,66,0,21,0.82,1,0
fcedc17d-73e4-4345-a919-e6194b77fa98,2010-03-28,2019-08-21,,Active,47,Male,1,Marketing,Junior,24814,62035,Permanent,0,184,2,221,74,0,0,0.83,2,0
8d30ce05-4429-48f5-84be-e40647cb6523,2012-02-17,2015-10-09,,Active,30,Male,2,Finance,Mid,19001,44494,Permanent,50,161,10,188,79,1,35,0.78,1,0
d51274c8-bdde-4b23-bd4e-60985423f753,2019-04-10,2024-04-05,,Active,26,Other,0,Finance,Manager,19415,31387,Permanent,80,74,2,165,71,1,2,0.84,3,0
8672a1d5-31cf-4124-b97a-8ee701586cfa,2010-02-26,2010-04-26,,Active,33,Other,1,Operations,Junior,21877,54692,Internship,50,185,8,144,72,1,15,0.9,2,1
7dd152e0-6e9e-490c-8a4b-3ad1652507d6,2018-05-01,2025-01-30,,Active,48,Female,2,Operations,Junior,18824,32157,Permanent,0,85,4,177,83,0,26,0.83,2,0
3438237a-b126-4c44-b9b2-66e2b3d73aaa,2018-01-02,2024-12-29,,Active,55,Male,1,Operations,Junior,27435,47782,Permanent,50,89,8,171,72,1,5,0.87,0,0
19cd7d76-4e4a-449d-83b3-3f594a3c9d94,2019-12-29,2023-12-16,,Active,42,Female,0,HR,Mid,20768,32017,Permanent,100,65,7,188,67,0,8,0.71,2,1
f4fba79d-216f-4f1d-81fc-37f5a3b04d48,2018-05-07,2019-01-02,,Active,42,Female,0,Operations,Junior,21859,37342,Permanent,80,85,5,133,83,1,38,0.83,1,0
fe1bdf49-f5f1-48fe-888e-676f25644d6c,2011-03-13,2011-08-22,,Active,26,Male,0,Sales,Junior,27144,66050,Permanent,80,172,1,153,88,0,32,0.81,0,1
f252cd3e-cfa1-4632-89b8-71982300ad89,2017-04-28,2020-08-05,,Active,38,Female,0,Finance,Mid,23863,43152,Permanent,100,97,10,203,75,1,6,0.84,0,0
378cb613-adff-4b24-81be-8310e1ae3efd,2011-03-18,2014-06-05,,Active,57,Other,0,Operations,Junior,25785,62743,Permanent,0,172,2,157,85,1,6,0.79,1,0
39862bfb-243b-4596-8708-f78b7b85fe00,2019-08-18,2020-09-11,,Active,36,Other,1,HR,Mid,29694,46768,Permanent,0,69,9,219,79,0,13,0.88,1,0
1db6874a-3d5a-4c0d-acb6-31c81ccdcc54,2016-05-09,2017-02-13,,Active,48,Male,0,Finance,Senior,26070,49750,Internship,0,109,1,202,84,1,34,0.78,1,1
00733e56-ec32-4c8c-8118-5fa235290be6,2021-05-08,2023-10-21,,Active,34,Male,0,HR,Senior,22799,31918,Permanent,80,48,4,140,73,1,34,0.86,2,0
1a04668d-f2e8-4f9f-9e17-57ac2d98cb46,2020-02-03,2023-08-01,,Active,41,Male,0,IT,Junior,29632,45435,Permanent,20,64,9,129,59,1,1,0.8,1,0
c93b5150-e7aa-4532-be49-4d5454000876,2018-02-05,2023-02-10,,Active,59,Other,1,Operations,Mid,26498,45929,Permanent,100,88,2,152,74,1,32,0.9,2,0
46619512-2f29-479f-88af-b24bf75af83c,2012-01-12,2013-07-11,,Active,36,Female,1,Operations,Junior,19683,46255,Permanent,50,162,8,100,64,1,3,0.77,1,1
7e4a23b7-b5b4-44f4-b1a5-328de81e6984,2010-04-26,2023-09-20,,Active,42,Male,1,Operations,Senior,19952,49880,Permanent,50,183,1,171,56,0,25,0.78,1,0
1ab67267-a349-4a64-a2f0-8b72137d2ef0,2017-11-24,2018-03-24,,Active,55,Female,0,Marketing,Manager,29405,51458,Permanent,80,90,3,180,81,1,20,0.83,1,1
67a789a5-357d-443f-89df-fc88d6e2db2f,2019-01-18,2019-05-14,,Active,29,Male,0,HR,Junior,29975,48959,Internship,50,76,6,209,79,0,30,0.9,0,1
35602ee2-38fc-4f78-a328-aab5d097cb9a,2014-09-02,2015-02-28,,Active,45,Male,0,Sales,Junior,25569,53268,Permanent,100,130,1,171,81,0,37,0.91,3,0
c94e2b59-9914-446c-b535-69d6967597d6,2010-02-19,2016-08-08,,Active,25,Male,0,HR,Junior,21829,54572,Permanent,80,185,7,187,71,0,18,0.79,2,1
06740f3d-f224-4967-8392-10df5b8dad3c,2014-08-05,2022-08-11,,Active,42,Female,0,HR,Junior,29709,62141,Permanent,80,131,8,111,78,0,16,0.82,0,1
68fdb095-ebf3-436f-a1f9-027c9175b4e2,2018-11-17,2022-11-15,,Active,51,Female,1,Sales,Mid,24582,40560,Temporary,100,78,10,149,68,0,16,0.9,1,1
123e7430-4aa3-4ebc-b1a6-241ad4ac7cdb,2017-07-08,2022-03-08,,Active,30,Other,4,Sales,Junior,29639,53103,Permanent,20,95,8,169,75,1,11,0.78,0,1
3cf9f84f-60d0-4c2b-8f9d-6cf51a7b5082,2011-03-20,2016-04-03,,Active,54,Male,0,Operations,Manager,20297,49389,Permanent,50,172,3,154,72,1,27,0.85,1,0
6f740dd0-5113-492f-98a5-8af815360d30,2010-01-22,2015-12-29,,Active,22,Male,0,Sales,Junior,23631,59077,Permanent,0,186,10,145,62,0,3,0.83,1,0
32451e74-98f2-4dfe-aa6f-bba5c5cf51cb,2015-09-27,2020-07-09,,Active,55,Other,0,IT,Manager,20339,40169,Internship,50,117,8,156,67,1,19,0.91,0,1
38faa86c-8725-48dd-8442-c895ce5cd3f9,2011-05-14,2012-12-01,,Active,59,Female,1,Operations,Junior,24938,60266,Temporary,50,170,6,217,61,0,5,0.9,0,0
9bff673a-8c6c-4af4-bcb3-911aee17c62a,2020-03-30,2022-04-25,,Active,40,Male,1,Operations,Mid,22294,33812,Internship,0,62,5,184,98,0,0,0.84,0,0
f5fb4ed1-7f7a-49ce-9a7e-e4ee5a516584,2021-09-03,2024-04-25,,Active,34,Other,4,Operations,Manager,20876,28530,Permanent,20,44,9,148,58,1,13,0.86,1,1
af28e40d-2698-43a4-be38-b85b5fbb641c,2015-07-08,2021-03-02,,Active,53,Other,0,Sales,Mid,21224,42271,Permanent,80,119,5,177,82,0,10,0.8,1,0
356676ba-fbf8-4c33-938d-3263c48d68d9,2012-08-22,2016-08-21,,Active,28,Male,0,IT,Junior,24753,56519,Temporary,80,154,8,153,87,1,16,0.77,2,0
177e84f3-0f42-46af-9d12-745f100f2f58,2021-08-03,2024-03-21,,Active,59,Female,0,HR,Mid,18165,24976,Permanent,20,45,5,207,61,0,26,0.82,0,0
4ee8a6f7-8460-4e04-9532-15fb6e11896f,2013-02-01,2023-10-22,,Active,28,Other,1,Sales,Senior,29562,66268,Permanent,0,149,3,201,66,1,9,0.85,2,1
44f6f660-c689-41e4-98c5-0b8197fc4916,2018-04-28,2024-06-03,,Active,58,Other,0,Operations,Mid,20874,35659,Permanent,100,85,10,195,85,0,38,0.83,2,1
ef87ae57-1066-4ce1-bb9a-4a1188dc4566,2013-07-26,2017-08-10,,Active,53,Other,2,Operations,Senior,27267,59760,Internship,100,143,9,122,96,0,13,0.87,1,0
e65b34de-382e-4465-9241-e8382876d3a7,2016-03-06,2022-07-07,,Active,40,Male,1,Sales,Mid,27301,52554,Internship,20,111,8,135,73,0,35,0.82,0,0
40f1b2a7-bb35-4451-8921-013796bf1d78,2020-03-05,2020-11-06,,Active,57,Male,1,Finance,Junior,29723,45327,Temporary,20,63,9,130,87,0,14,0.81,2,1
b5a670e4-e450-4493-830a-d3b8264e2ff2,2016-10-06,2024-02-17,,Active,59,Male,0,HR,Junior,26812,50049,Permanent,0,104,5,157,82,0,0,0.81,0,0
378b49df-531a-46c1-b379-e95d8e8e10ec,2014-01-26,2017-03-07,,Active,52,Other,0,Sales,Junior,22364,47896,Permanent,50,137,4,162,67,0,37,0.76,3,1
7add453b-5beb-4c8a-b931-531906766733,2011-11-01,2024-11-10,,Active,36,Male,0,Sales,Junior,27795,65781,Permanent,80,164,10,161,65,0,5,0.84,4,1
fcacb797-92ca-4afe-a8a2-13a781631313,2014-09-09,2015-04-07,,Active,30,Other,1,Marketing,Mid,23321,48391,Permanent,0,129,9,175,79,0,17,0.81,2,1
f03a1695-57b5-49f5-b470-bb90fe360cdd,2018-06-07,2023-05-15,,Active,43,Female,0,Operations,Junior,21083,35841,Permanent,0,84,3,161,85,0,16,0.8,0,0
5a109667-789f-4182-985a-067e7e44a096,2019-04-04,2024-02-02,,Active,24,Female,0,Operations,Senior,25517,41252,Temporary,80,74,5,145,77,0,12,0.82,1,1
f16cd863-c8ac-4666-b4e8-0be0b8b14442,2015-01-18,2016-10-25,,Active,31,Male,1,HR,Mid,21209,43301,Permanent,0,125,10,194,89,0,24,0.95,3,1
7908a9d8-4323-46ee-b34d-d837179605f6,2021-11-27,2021-12-26,,Active,56,Male,1,Sales,Junior,18689,25230,Permanent,0,42,1,173,72,0,25,0.89,1,1
b40d51d9-748e-475c-bf94-4e9717eae50a,2021-05-23,2023-02-06,,Active,23,Female,1,Finance,Senior,27495,38493,Temporary,50,48,5,168,83,0,26,0.88,2,0
6c8a7ad2-f5b4-4061-a16c-031e90911192,2013-10-22,2018-06-11,,Active,50,Male,1,Marketing,Mid,20553,44531,Permanent,50,140,8,202,70,0,28,0.84,1,0
1f7e07aa-abcc-4909-ab13-6dc48ec3cbbe,2021-03-20,2021-04-18,,Active,50,Other,1,Marketing,Junior,25699,36406,Permanent,50,50,2,142,62,0,12,0.84,1,1
f44cbfe4-adf0-4ce5-8561-7617106415cd,2019-12-30,2021-03-05,,Active,35,Female,1,HR,Mid,22481,34658,Temporary,0,65,2,184,89,1,24,0.86,2,1
a6a73ebc-15af-4c79-8d3a-7136737f1656,2013-11-07,2024-08-13,,Active,26,Other,1,Marketing,Senior,18162,39351,Internship,20,140,4,128,84,1,26,0.8,2,0
b83c8cd7-135a-48b7-96b2-67b5daac217b,2013-06-18,2015-07-13,,Active,51,Other,2,Marketing,Junior,24608,54137,Temporary,100,144,1,144,72,1,23,0.85,0,1
37a4f3b5-c423-4475-a764-690d8bfb1cbe,2020-09-20,2021-02-01,,Active,40,Male,1,HR,Mid,26028,38174,Temporary,0,56,1,164,74,0,11,0.86,1,0
e4a0fd1b-91f8-4d84-96a1-036630a03e89,2017-08-22,2021-06-24,,Active,53,Other,0,Sales,Mid,21841,38949,Permanent,100,94,4,110,73,0,0,0.93,2,1
7edf4e14-2a67-4d0e-997c-7f593b6af7ee,2020-08-13,2021-09-18,,Active,42,Female,0,Marketing,Manager,29544,43577,Temporary,100,57,2,119,76,0,8,0.87,3,0
66a0eb63-3845-4449-b10a-ddaee84b86aa,2010-07-14,2011-06-01,,Active,28,Other,2,Finance,Senior,26147,65367,Permanent,20,180,9,146,71,0,28,0.77,3,0
bf7eddd6-d765-42e7-890b-a9bdd79b2de7,2012-05-29,2014-04-15,,Active,29,Male,1,Sales,Mid,28955,66837,Temporary,20,157,10,136,80,0,9,0.84,2,0
5dd5861b-8529-40b3-853b-4b4cf18fc751,2021-10-08,2024-12-24,,Active,50,Female,1,Sales,Senior,28303,38444,Permanent,50,43,10,191,78,0,14,0.9,2,1
363d6b8b-0001-4cfa-aa1c-f0fc53f9c9c2,2014-10-23,2023-04-14,,Active,39,Other,1,Operations,Mid,23514,48595,Temporary,20,128,6,160,80,1,19,0.9,3,1
